identifier,DateTime,AmbientTemperature,ExhaustVacuum,AmbientPressure,RelativeHumidity,ElectricalOutput
4239,7/28/2016 1:00,5.53,35.79,1013.48,94.19,484.25
4240,7/28/2016 2:00,16.05,65.46,1013.92,87.99,456.94
4241,7/28/2016 3:00,9.98,41.62,1013.56,95.77,463.16
4242,7/28/2016 4:00,18.47,62.1,1019.86,82.57,452.51
4243,7/28/2016 5:00,26.55,69.45,1013.92,52.22,434.55
4244,7/28/2016 6:00,27.67,71.64,1004.41,78.14,433.29
4245,7/28/2016 7:00,29.63,66.75,1018.08,58.46,433.26
4246,7/28/2016 8:00,9.32,41.39,1020.03,70.21,481.88
4247,7/28/2016 9:00,29.04,76.09,1007.52,75.44,430.32
4248,7/28/2016 10:00,19.27,65.12,1015.63,73.48,449.42
4249,7/28/2016 11:00,21.55,44.05,1005.69,84.05,443.48
4250,7/28/2016 12:00,8.35,40.46,1019.23,73.26,474.79
4251,7/28/2016 13:00,24.71,61.9,1013.78,85.82,443.39
4252,7/28/2016 14:00,21.85,58.33,1013.03,66.39,447.31
4253,7/28/2016 15:00,11.2,41.54,1019.94,67.18,479.03
4254,7/28/2016 16:00,25.21,69.48,1010.99,75.27,436.02
4255,7/28/2016 17:00,21.75,50.12,1009.36,94.41,446.64
4256,7/28/2016 18:00,23.59,71.73,1009.69,87.06,435.67
4257,7/28/2016 19:00,27.57,68.31,1010.48,55.87,444.71
4258,7/28/2016 20:00,15.03,40.66,1016.58,84.08,459.46
4259,7/28/2016 21:00,3.6,35.19,1018.73,99.1,488.98
4260,7/28/2016 22:00,27.81,66.51,1016.11,48.48,439.48
4261,7/28/2016 23:00,21.41,50.32,1008.61,84.47,443.63
4262,7/29/2016 0:00,6.4,41.17,1019.54,85.37,488.82
4263,7/29/2016 1:00,31.03,69.98,1011.33,52.16,436.13
4264,7/29/2016 2:00,14.09,44.84,1023.65,94.29,466.12
4265,7/29/2016 3:00,31.38,71.32,1009.17,60.42,433.44
4266,7/29/2016 4:00,30.21,71.32,1006.19,67.57,434.91
4267,7/29/2016 5:00,23.81,73.17,1012.13,86.13,438.11
4268,7/29/2016 6:00,21.4,59.21,1017.84,78.01,444.15
4269,7/29/2016 7:00,15.14,37.85,1010.33,84.3,468.31
4270,7/29/2016 8:00,16.34,41.48,1015.92,48.24,453.6
4271,7/29/2016 9:00,25.64,63.47,1012.33,68.35,442.62
4272,7/29/2016 10:00,14.2,40.92,1022.26,71.71,460.42
4273,7/29/2016 11:00,29.91,74.33,1013.22,39.76,430.26
4274,7/29/2016 12:00,22.64,70.98,1005.71,95.65,441.99
4275,7/29/2016 13:00,32.5,73.68,1014.65,55.72,427.63
4276,7/29/2016 14:00,25.73,62.66,1010.15,54.66,444.85
4277,7/29/2016 15:00,32.35,77.95,1014.76,60.88,432.72
4278,7/29/2016 16:00,18.1,45,1023.05,48.41,465.46
4279,7/29/2016 17:00,15.32,45.01,1013.3,83.72,459.31
4280,7/29/2016 18:00,21.41,54.2,1011.37,82.28,448.11
4281,7/29/2016 19:00,18.87,52.05,1012.02,53.46,458.64
4282,7/29/2016 20:00,27.3,57.19,1008.08,63.48,438.65
4283,7/29/2016 21:00,14.2,45.51,1015.36,74.85,465.35
4284,7/29/2016 22:00,8.61,43.8,1021.9,74.35,478.25
4285,7/29/2016 23:00,27.98,74.78,1009.46,63.11,436.82
4286,7/30/2016 0:00,23.97,63.86,1018.09,57.62,441.65
4287,7/30/2016 1:00,20.63,43.77,1010.71,62.34,448.25
4288,7/30/2016 2:00,23.63,73.18,1012.29,88.81,437.7
4289,7/30/2016 3:00,24.84,71.73,1009.84,82.41,436.36
4290,7/30/2016 4:00,25.76,71.06,1007.93,90.4,433.75
4291,7/30/2016 5:00,6.77,38.18,1017.8,81.13,484.31
4292,7/30/2016 6:00,21.75,67.45,1014.89,67.09,445.1
4293,7/30/2016 7:00,18.21,41.85,1014.67,56.86,468.4
4294,7/30/2016 8:00,23.09,73.5,1011.4,89.76,438.56
4295,7/30/2016 9:00,21.28,70.32,1011.55,88.05,438.7
4296,7/30/2016 10:00,29.04,70.72,1009.55,66.58,437.95
4297,7/30/2016 11:00,11.98,39.35,1014.97,98.05,472.43
4298,7/30/2016 12:00,11.4,52.75,1023.31,75.7,465.79
4299,7/30/2016 13:00,4.32,35.47,1017.8,88.51,488.03
4300,7/30/2016 14:00,15.77,39.82,1013.01,79.1,468.78
4301,7/30/2016 15:00,17.75,42.24,1016.86,61.52,468.86
4302,7/30/2016 16:00,19.26,58.46,1015.74,84.64,450.66
4303,7/30/2016 17:00,23.85,69.45,1013.99,60.6,439.67
4304,7/30/2016 18:00,26.77,64.45,1013.26,44.56,449.1
4305,7/30/2016 19:00,25.2,61.08,1013.04,74.28,447.09
4306,7/30/2016 20:00,21.84,59.07,1008.84,96.5,448.61
4307,7/30/2016 21:00,20.17,58.12,1015.41,79.47,455.25
4308,7/30/2016 22:00,21.74,60.27,1015.82,88.96,441.22
4309,7/30/2016 23:00,27.53,70.32,1007.75,49.31,433.72
4310,7/31/2016 0:00,21.95,50.66,1013.92,70.94,455.23
4311,7/31/2016 1:00,8.03,37.8,1020.47,60.67,481.51
4312,7/31/2016 2:00,15.25,39.16,1016.18,79.39,471.05
4313,7/31/2016 3:00,32.16,71.32,1005.5,60.23,434.01
4314,7/31/2016 4:00,24.81,67.17,1007.71,84.37,442.75
4315,7/31/2016 5:00,14.85,43.13,1016.02,55.29,470.37
4316,7/31/2016 6:00,28.32,72.58,1007.77,78.35,428.06
4317,7/31/2016 7:00,22.21,61.5,1008.34,76.22,445.77
4318,7/31/2016 8:00,5.53,40.64,1020.78,97.25,479.88
4319,7/31/2016 9:00,25.31,60.75,1008.65,79.35,437.33
4320,7/31/2016 10:00,15.86,43.5,1021.22,75.38,459.42
4321,7/31/2016 11:00,23.47,60.77,1017.19,75.36,444.46
4322,7/31/2016 12:00,14.08,43.41,1015.59,54.15,466.99
4323,7/31/2016 13:00,20.15,49.5,1013.47,66.7,462.65
4324,7/31/2016 14:00,13.07,43.13,1016.93,70.02,471.47
4325,7/31/2016 15:00,26.75,69.45,1013.88,53.65,434.57
4326,7/31/2016 16:00,32.31,62.04,1010.41,39.39,450.13
4327,7/31/2016 17:00,30.18,61.5,1009.8,36.81,436.92
4328,7/31/2016 18:00,9.15,41.82,1032.88,75.11,477.78
4329,7/31/2016 19:00,8.57,40.23,1017.53,90.46,484.17
4330,7/31/2016 20:00,24.68,48.06,1013.83,54.97,447.96
4331,7/31/2016 21:00,5.97,40.35,1012.3,94.1,489.03
4332,7/31/2016 22:00,17.54,42.42,1008.97,67.67,471.28
4333,7/31/2016 23:00,24.98,60.32,1016.39,63.12,446.46
4334,8/1/2016 0:00,25.54,60.37,1006.49,71.54,436.14
4335,8/1/2016 1:00,27.45,64.34,1007.12,65.87,440
4336,8/1/2016 2:00,23.24,45.01,1012.21,45.23,457.01
4337,8/1/2016 3:00,11.04,45.51,1017.53,83.42,474.45
4338,8/1/2016 4:00,17.06,58.96,1013.83,73.95,461.15
4339,8/1/2016 5:00,3.82,35.47,1016.62,84.34,489.04
4340,8/1/2016 6:00,12.1,44.77,1019.1,75.85,463.11
4341,8/1/2016 7:00,11.72,40.55,1021.54,85.13,470.8
4342,8/1/2016 8:00,14.66,42.07,1018.14,84.68,462.77
4343,8/1/2016 9:00,22.45,63.77,1014.57,87.44,444.26
4344,8/1/2016 10:00,23.46,72.43,1008,90.55,435.36
4345,8/1/2016 11:00,30.15,70.32,1007.58,54.14,426.8
4346,8/1/2016 12:00,31.74,79.74,1007.07,61.47,431.72
4347,8/1/2016 13:00,21.4,74.93,1014.58,80.85,434.09
4348,8/1/2016 14:00,16.56,42.99,1007.48,74.45,464.62
4349,8/1/2016 15:00,27.45,59.74,1011.34,58.58,450.46
4350,8/1/2016 16:00,13.69,40.83,1008.53,84.81,471.26
4351,8/1/2016 17:00,12.67,42.86,1014.06,89.9,473.13
4352,8/1/2016 18:00,19.77,65.06,1016.22,74.95,448.26
4353,8/1/2016 19:00,28.04,70.32,1011.28,78.16,435.42
4354,8/1/2016 20:00,13.35,41.16,1011.32,89.12,474.57
4355,8/1/2016 21:00,20.54,68.12,1012.23,81.06,440.28
4356,8/1/2016 22:00,21.67,57.76,1018.32,68.21,452.56
4357,8/1/2016 23:00,25.61,52.36,1014.1,62.9,451.42
4358,8/2/2016 0:00,18.03,53.16,1013.1,81.42,457.73
4359,8/2/2016 1:00,5.85,40.77,1022.44,84.77,480.59
4360,8/2/2016 2:00,10.38,40.92,1021.53,95.18,466.46
4361,8/2/2016 3:00,23.36,73.18,1011.96,89.15,435.85
4362,8/2/2016 4:00,12.91,41.16,1011.9,89.19,472.71
4363,8/2/2016 5:00,15.35,41.79,1008.38,81.13,455.54
4364,8/2/2016 6:00,30.69,74.16,1012.71,60.89,435.17
4365,8/2/2016 7:00,30.58,65.18,1011.61,37.43,437.17
4366,8/2/2016 8:00,18.15,58.46,1017.42,88.24,449.48
4367,8/2/2016 9:00,12.38,40.6,1013.86,85.35,472.53
4368,8/2/2016 10:00,34.65,74.67,1016.03,26.67,427.69
4369,8/2/2016 11:00,10.99,43.5,1021.1,93.64,469.34
4370,8/2/2016 12:00,33.72,74.33,1011.4,37.51,428.96
4371,8/2/2016 13:00,19.09,44.63,1019.91,39.32,461.36
4372,8/2/2016 14:00,21.43,63.94,1012.68,99.68,445.29
4373,8/2/2016 15:00,34.33,74.34,1001.74,42.75,435.76
4374,8/2/2016 16:00,30.59,70.04,1010.28,50.56,429.13
4375,8/2/2016 17:00,32,73.17,1009.92,42.47,433.72
4376,8/2/2016 18:00,3.96,35.47,1016.79,83.81,489.68
4377,8/2/2016 19:00,32.45,66.44,1011.21,50.18,429.99
4378,8/2/2016 20:00,28.91,58.33,1013.84,39.72,437.53
4379,8/2/2016 21:00,32.26,71.29,1008.41,48.58,431.96
4380,8/2/2016 22:00,23.39,74.22,1009.83,86.05,439.92
4381,8/2/2016 23:00,29.27,69.89,1015.21,67.16,425.55
4382,8/3/2016 0:00,16.37,43.5,1021.26,72.4,459.18
4383,8/3/2016 1:00,18.68,43.69,1016.68,48.88,463.02
4384,8/3/2016 2:00,24.86,65.34,1012.99,60.33,447.25
4385,8/3/2016 3:00,5.12,40.78,1025.45,96.88,481.28
4386,8/3/2016 4:00,32.55,73.03,1014.36,44.83,439.81
4387,8/3/2016 5:00,19.81,43.56,1013.39,38.13,460.59
4388,8/3/2016 6:00,8.46,39.42,1025.05,69.36,474.42
4389,8/3/2016 7:00,23.71,68.63,1014.54,46.04,449.41
4390,8/3/2016 8:00,30.52,71.77,1006.22,56.4,426.14
4391,8/3/2016 9:00,22.79,68.63,1012.99,55.78,446.16
4392,8/3/2016 10:00,19.05,53.16,1013.22,82.8,455.76
4393,8/3/2016 11:00,25.72,66.86,1007.47,69.14,439.97
4394,8/3/2016 12:00,9.64,40.56,1022.51,78.62,483.39
4395,8/3/2016 13:00,29.49,70.98,1007.83,79.08,434.43
4396,8/3/2016 14:00,23.4,49.16,1002.85,69.82,446.05
4397,8/3/2016 15:00,10.36,43.67,1011.95,78.15,477.23
4398,8/3/2016 16:00,16.74,39.16,1005.68,71.17,460.47
4399,8/3/2016 17:00,17.07,41.35,1005.88,83.43,464.6
4400,8/3/2016 18:00,27.43,64.96,999.72,67.94,431.21
4401,8/3/2016 19:00,23.1,60.08,1017.69,65.44,451.01
4402,8/3/2016 20:00,28.25,71.77,1006.36,67.03,429.39
4403,8/3/2016 21:00,30.92,78.05,1011,59.62,434.12
4404,8/3/2016 22:00,26.75,58.33,1013.55,45.47,444.09
4405,8/3/2016 23:00,6.62,41.14,1027.33,86.24,479.74
4406,8/4/2016 0:00,12.69,40.75,1016.05,82.92,472.68
4407,8/4/2016 1:00,18.04,44.88,1017.96,66.3,461.13
4408,8/4/2016 2:00,19.15,56.53,1019.95,84.1,456.4
4409,8/4/2016 3:00,12.08,40.24,1016.63,92.32,474.07
4410,8/4/2016 4:00,15.67,48.78,1013.76,88.92,462.96
4411,8/4/2016 5:00,34.63,74.33,1011.7,31.45,428.54
4412,8/4/2016 6:00,7.46,41.26,1009.63,96.51,482.83
4413,8/4/2016 7:00,19.61,56.53,1019.69,77.13,454.22
4414,8/4/2016 8:00,10.96,41.93,1019.28,87.38,473.28
4415,8/4/2016 9:00,24.15,63.13,1013.8,92.1,440.15
4416,8/4/2016 10:00,8.09,38.5,1012.99,67.31,484.81
4417,8/4/2016 11:00,21.59,48.06,1012.72,77.13,446.83
4418,8/4/2016 12:00,25.03,59.21,1017.28,56.96,446.33
4419,8/4/2016 13:00,10.24,41.58,1021.17,94.34,465.86
4420,8/4/2016 14:00,24.2,57.85,1013.05,70.29,446.87
4421,8/4/2016 15:00,20.24,58.41,1013.73,99.59,449.49
4422,8/4/2016 16:00,31.82,73.68,1014.8,40.58,433.32
4423,8/4/2016 17:00,14.17,39.59,1010.99,94.08,464.17
4424,8/4/2016 18:00,10.07,34.69,1028.09,70.52,478.65
4425,8/4/2016 19:00,29.79,68.24,1009.19,65.49,428.44
4426,8/4/2016 20:00,12.51,43.67,1013.24,91.55,471.96
4427,8/4/2016 21:00,18.91,59.21,1017.76,90.49,450.24
4428,8/4/2016 22:00,7.98,39.61,1018.57,77.04,479.78
4429,8/4/2016 23:00,31.67,69.68,1012.38,46.52,439.72
4430,8/5/2016 0:00,17.59,65.48,1018.96,81.34,454.51
4431,8/5/2016 1:00,25.96,60.32,1016.17,55.51,443.44
4432,8/5/2016 2:00,15.35,35.4,1016.3,57.12,468.94
4433,8/5/2016 3:00,22.39,48.14,1014.56,64.31,448.58
4434,8/5/2016 4:00,30.85,67.45,1014.53,32.99,430.8
4435,8/5/2016 5:00,24.02,64.63,1020.49,55.17,449.66
4436,8/5/2016 6:00,16.25,40.89,1011.09,62.7,464.33
4437,8/5/2016 7:00,24.33,46.93,1013.51,52.63,449.07
4438,8/5/2016 8:00,28.78,64.96,999.75,56.43,432.66
4439,8/5/2016 9:00,25.01,59.54,1007.91,80.93,441.3
4440,8/5/2016 10:00,22.98,58.46,1016.06,72.69,445.05
4441,8/5/2016 11:00,17.85,46.48,1007.79,83.59,458.16
4442,8/5/2016 12:00,24.24,71.58,1010.15,91.14,437.75
4443,8/5/2016 13:00,5.09,42.85,1013.78,91.34,481.24
4444,8/5/2016 14:00,12.68,40.69,1014.46,79.77,475.37
4445,8/5/2016 15:00,29.56,52.84,1006.09,42.17,436.46
4446,8/5/2016 16:00,18.46,42.18,1001.47,97.61,458.67
4447,8/5/2016 17:00,10.07,40.46,1018.65,69.2,470.99
4448,8/5/2016 18:00,21.49,56.9,1007.47,66.66,452.46
4449,8/5/2016 19:00,16.69,53.82,1015.39,63.62,458.96
4450,8/5/2016 20:00,28.77,58.33,1013.73,36.6,448.06
4451,8/5/2016 21:00,15.03,42.44,1014.25,94.52,464.91
4452,8/5/2016 22:00,28.62,70.32,1008.87,46.67,431.03
4453,8/5/2016 23:00,14.84,71.14,1019.61,66.78,454.16
4454,8/6/2016 0:00,23.33,58.95,1017.93,66.37,442.71
4455,8/6/2016 1:00,26.1,66.25,1009.25,84.52,441.53
4456,8/6/2016 2:00,12.72,39.13,1008.36,92.59,467.28
4457,8/6/2016 3:00,26.34,69.45,1013.87,54.15,438.5
4458,8/6/2016 4:00,30.54,70.17,999.42,64.32,434.62
4459,8/6/2016 5:00,7.09,43.65,1019.6,72.1,483.42
4460,8/6/2016 6:00,23.47,59.22,1013.44,83.33,442.13
4461,8/6/2016 7:00,9.78,41.93,1023.18,75.05,484.03
4462,8/6/2016 8:00,13.61,41.74,1021.66,62.83,471.79
4463,8/6/2016 9:00,24.96,74.99,1008.25,80.52,440.91
4464,8/6/2016 10:00,25.68,59.44,1012.33,67.29,444.36
4465,8/6/2016 11:00,23.01,59.44,1012.82,82.62,445.72
4466,8/6/2016 12:00,30.28,58.9,1005.03,54.59,439.06
4467,8/6/2016 13:00,5.86,40.62,1017.03,85.06,480.71
4468,8/6/2016 14:00,9.68,39.61,1015.63,74.5,475.02
4469,8/6/2016 15:00,26.04,71.14,1011.66,68.95,433.78
4470,8/6/2016 16:00,12,39.35,1015.48,82.51,476.64
4471,8/6/2016 17:00,15.45,46.63,1012.6,85.47,464.37
4472,8/6/2016 18:00,30.09,69.48,1009.51,53.24,435.2
4473,8/6/2016 19:00,11.23,41.17,1019.36,56.85,475.85
4474,8/6/2016 20:00,10.59,41.93,1017.7,92.91,479.85
4475,8/6/2016 21:00,19.89,51.43,1007.33,92.08,448.98
4476,8/6/2016 22:00,14.35,40.71,1023.09,69.5,473.56
4477,8/6/2016 23:00,5.47,40.62,1018.66,83.61,481.56
4478,8/7/2016 0:00,16.11,44.92,1025.37,79.85,460.99
4479,8/7/2016 1:00,26.03,59.07,1007.3,82.52,440.6
4480,8/7/2016 2:00,30.61,68.84,1011.18,52.5,439.9
4481,8/7/2016 3:00,22.54,63.07,1011.71,81.64,442.28
4482,8/7/2016 4:00,11.67,40.23,1017.65,82.48,475.07
4483,8/7/2016 5:00,11.71,41.44,1015.37,79.95,474.22
4484,8/7/2016 6:00,10.91,39.61,1018.44,64.38,469.42
4485,8/7/2016 7:00,29.53,70.94,1007.22,70.68,432.43
4486,8/7/2016 8:00,30.54,69.14,1007.25,70.46,435.46
4487,8/7/2016 9:00,10.72,45,1023.22,86.95,480.62
4488,8/7/2016 10:00,25.54,48.41,1010.51,55.34,437.58
4489,8/7/2016 11:00,24.89,64.27,1013.52,64.65,444.21
4490,8/7/2016 12:00,29.33,52.84,1006.04,44.3,438.25
4491,8/7/2016 13:00,9.33,39.96,1024.55,98.58,473.78
4492,8/7/2016 14:00,20.76,58.18,1007.8,99.22,449.25
4493,8/7/2016 15:00,28.78,60.07,1014.54,49.03,439.74
4494,8/7/2016 16:00,19.62,43.56,1012.89,37.6,463.33
4495,8/7/2016 17:00,24.92,60.95,1014.88,60.58,445.44
4496,8/7/2016 18:00,11.33,41.16,1019.05,87.13,468.87
4497,8/7/2016 19:00,22.12,63.91,1009.61,90.83,447.77
4498,8/7/2016 20:00,18.27,51.43,1010.38,88.39,460.41
4499,8/7/2016 21:00,15.9,41.35,1005.35,92.89,464.93
4500,8/7/2016 22:00,14.67,71.14,1019.84,77.72,458.8
4501,8/7/2016 23:00,17.94,37.2,1012.64,68.11,467.65
4502,8/8/2016 0:00,18.92,44.63,1020.32,47.81,451.64
4503,8/8/2016 1:00,15.27,56.89,1013.28,86.92,456.72
4504,8/8/2016 2:00,16.31,68.28,1003.98,98.62,450.33
4505,8/8/2016 3:00,4.99,41.03,1022.33,83.11,493.16
4506,8/8/2016 4:00,24.07,71.97,1008.83,94.87,441.84
4507,8/8/2016 5:00,20.03,62.26,1012.15,82.54,447.4
4508,8/8/2016 6:00,15.83,41.67,1013.39,74.12,464.93
4509,8/8/2016 7:00,25.44,70.17,1000.65,91.89,433.02
4510,8/8/2016 8:00,23.38,52.84,1005.27,82.98,440.28
4511,8/8/2016 9:00,30.17,64.79,1017.06,43.81,439.75
4512,8/8/2016 10:00,29.97,73.06,1009.41,78.26,430.37
4513,8/8/2016 11:00,6.86,42.49,1007.95,93.96,486.14
4514,8/8/2016 12:00,21.87,49.39,1019.99,67.05,451.97
4515,8/8/2016 13:00,20.46,51.43,1007.31,93.25,444.88
4516,8/8/2016 14:00,12.03,40.1,1015.32,85.39,474.94
4517,8/8/2016 15:00,32.21,68.3,1014.94,49.38,429.66
4518,8/8/2016 16:00,33.08,69.75,1009.03,43.69,434.98
4519,8/8/2016 17:00,5.66,35.79,1013.86,94.42,484.15
4520,8/8/2016 18:00,19.35,50.12,1005.43,100.1,447.43
4521,8/8/2016 19:00,23.43,51.43,1011.31,73.55,444.09
4522,8/8/2016 20:00,11.18,37.5,1013.32,74.32,472.02
4523,8/8/2016 21:00,28.37,72.86,1004.81,53.52,441.37
4524,8/8/2016 22:00,11.49,39.22,1016.35,53.11,471.47
4525,8/8/2016 23:00,18.87,43.43,1009.16,69.5,454.58
4526,8/9/2016 0:00,20.3,59.8,1015.24,78.75,453.29
4527,8/9/2016 1:00,12.39,49.83,1007.6,92.43,468.43
4528,8/9/2016 2:00,33.13,74.34,999.57,48.34,433.73
4529,8/9/2016 3:00,18.26,59.15,1012.38,85.74,452.03
4530,8/9/2016 4:00,11.21,41.06,1021.75,77,474.03
4531,8/9/2016 5:00,18.19,44.06,1017.24,78.73,456.13
4532,8/9/2016 6:00,12.6,41.74,1022.13,67.89,474.23
4533,8/9/2016 7:00,20.18,43.43,1011.31,65.11,450.09
4534,8/9/2016 8:00,22.89,65.34,1015.53,61,450.53
4535,8/9/2016 9:00,12.19,44.63,1018.96,80.91,468.91
4536,8/9/2016 10:00,25.86,59.07,1008.59,81.28,440.9
4537,8/9/2016 11:00,15.33,52.05,1014.15,80.56,452.82
4538,8/9/2016 12:00,17.3,62.1,1020.28,88.06,450.83
4539,8/9/2016 13:00,11.52,40.75,1016.23,85.18,477.19
4540,8/9/2016 14:00,32.09,79.74,1006.92,61.5,432.85
4541,8/9/2016 15:00,24.82,72.99,1007.81,84.72,435.68
4542,8/9/2016 16:00,27.85,66.44,1008.48,77.15,429
4543,8/9/2016 17:00,25.72,74.67,1016.64,75.93,434.83
4544,8/9/2016 18:00,25.61,74.22,1010.26,75.15,438.45
4545,8/9/2016 19:00,22.18,45.09,1014.04,43.13,455.4
4546,8/9/2016 20:00,13.92,41.16,1003.83,88.69,465.33
4547,8/9/2016 21:00,14.26,44.2,1019.81,76.46,462.87
4548,8/9/2016 22:00,27.02,71.25,1000.48,87.86,438.33
4549,8/9/2016 23:00,14.29,37.85,1009.98,92.81,468.63
4550,8/10/2016 0:00,11.23,41.17,1019.36,56.85,475.85
4551,8/10/2016 1:00,17.57,43.7,1015.53,67.22,463.64
4552,8/10/2016 2:00,12.67,41.16,1016.92,92.8,462.35
4553,8/10/2016 3:00,27.42,65.74,1013.43,69.42,440.52
4554,8/10/2016 4:00,15.63,43.02,1012.57,40.32,466.69
4555,8/10/2016 5:00,13.74,44.21,1023.26,84.2,466.67
4556,8/10/2016 6:00,29.61,67.07,1005.91,39.28,434.14
4557,8/10/2016 7:00,30.39,66.54,1002.7,59.15,428.89
4558,8/10/2016 8:00,15.24,44.45,1020.56,66.13,460.94
4559,8/10/2016 9:00,12.52,42.34,1018.67,95.29,464.71
4560,8/10/2016 10:00,24.56,51.86,1014.43,68.85,447.57
4561,8/10/2016 11:00,16.39,58.59,1014.58,90.34,455.05
4562,8/10/2016 12:00,10.64,41.04,1025,93.59,468.88
4563,8/10/2016 13:00,18.06,65.48,1018.79,77.95,454.34
4564,8/10/2016 14:00,12.81,44.58,1016.49,80.76,475.5
4565,8/10/2016 15:00,10.03,42.18,1017.3,85.99,475.74
4566,8/10/2016 16:00,22.74,58.12,1015.16,79.58,447.86
4567,8/10/2016 17:00,20.65,41.67,1012.76,45.27,455.5
4568,8/10/2016 18:00,8.19,41.66,1016.57,75.38,485.2
4569,8/10/2016 19:00,14.08,39.31,1011.67,72,464.16
4570,8/10/2016 20:00,8.74,40.03,1016.81,93.37,481.07
4571,8/10/2016 21:00,28.9,68.84,1011.64,64.44,437.06
4572,8/10/2016 22:00,13.95,40.2,1013.18,90.77,464.79
4573,8/10/2016 23:00,7.89,40.46,1019.61,74.53,477.27
4574,8/11/2016 0:00,25.17,64.79,1017.87,63.26,442.15
4575,8/11/2016 1:00,26.94,68.24,1010.49,76.58,430.34
4576,8/11/2016 2:00,14.08,40.73,1017.52,91.49,461.58
4577,8/11/2016 3:00,14.32,40.78,1024.49,73.84,457.92
4578,8/11/2016 4:00,24.63,59.57,1010.45,85.36,440.67
4579,8/11/2016 5:00,26.59,69.13,1009.27,73.96,430.11
4580,8/11/2016 6:00,11.62,39.72,1018.4,68.06,471.56
4581,8/11/2016 7:00,17.32,43.7,1015.13,61.66,464.5
4582,8/11/2016 8:00,20.39,64.15,1021.31,62.35,457.37
4583,8/11/2016 9:00,11.64,41.39,1017.36,83.4,479.53
4584,8/11/2016 10:00,22.08,55.5,1018.42,58.46,455.79
4585,8/11/2016 11:00,17.77,52.9,1020.11,81.51,457.98
4586,8/11/2016 12:00,22.43,69.84,1006.94,75.54,436.19
4587,8/11/2016 13:00,21.87,66.86,1013.01,57.39,453.62
4588,8/11/2016 14:00,25.59,72.43,1007.88,82.98,432.49
4589,8/11/2016 15:00,15.24,40,1017.34,65.16,454.64
4590,8/11/2016 16:00,8.14,37.49,1009.04,80.33,480.66
4591,8/11/2016 17:00,21.2,59.39,1014.04,85.06,444.57
4592,8/11/2016 18:00,10.9,39.64,1010.58,64.88,477.04
4593,8/11/2016 19:00,17.23,41.1,1002.45,68.88,464.18
4594,8/11/2016 20:00,14.03,49.83,1006.64,90.01,463.71
4595,8/11/2016 21:00,8.42,42.28,1008.4,87.78,481.91
4596,8/11/2016 22:00,29.09,47.93,1003.05,48.13,438.97
4597,8/11/2016 23:00,4.08,35.19,1018.87,97.07,489.44
4598,8/12/2016 0:00,29.72,68.08,1010.72,53.46,430.36
4599,8/12/2016 1:00,5.98,41.31,1001.66,89.5,484.51
4600,8/12/2016 2:00,28.83,64.96,1000.05,63.57,429.13
4601,8/12/2016 3:00,12.9,43.41,1015.92,59.15,464.26
4602,8/12/2016 4:00,34.61,73.03,1013.61,36.91,438.56
4603,8/12/2016 5:00,18.32,47.83,1005.06,87.21,454.11
4604,8/12/2016 6:00,27.37,72.58,1008.16,79.94,428.05
4605,8/12/2016 7:00,16.02,44.21,1020.97,85.64,462.51
4606,8/12/2016 8:00,22.1,74.87,1009.4,85.78,442.83
4607,8/12/2016 9:00,6.93,39.81,1017.25,87.29,484.98
4608,8/12/2016 10:00,6.75,39.37,1020.26,70.99,486.26
4609,8/12/2016 11:00,25.42,67.25,1017.92,68.61,439.43
4610,8/12/2016 12:00,23.05,58.86,1013.84,62.21,445.46
4611,8/12/2016 13:00,7.23,41.22,1015.23,98.04,483.31
4612,8/12/2016 14:00,22.59,59.43,1005.85,84.02,442
4613,8/12/2016 15:00,9.06,39.66,1019.64,76.98,479.53
4614,8/12/2016 16:00,11.82,41.17,1019.5,55.74,475.61
4615,8/12/2016 17:00,25.14,60.93,1007.44,76.71,437.4
4616,8/12/2016 18:00,25.21,70.04,1009.51,76.13,432.93
4617,8/12/2016 19:00,10.54,41.93,1016.64,93.52,479.65
4618,8/12/2016 20:00,32.42,75.08,1004.82,41.62,436.26
4619,8/12/2016 21:00,19.88,44.6,1015.52,37.85,467.68
4620,8/12/2016 22:00,24.73,70.72,1009.82,88.79,439.3
4621,8/12/2016 23:00,12.67,48.14,1017.41,83.63,463.68
4622,8/13/2016 0:00,11.02,40.81,1016.31,78.13,474.01
4623,8/13/2016 1:00,18.09,48.92,1010.6,52.11,455.07
4624,8/13/2016 2:00,19.67,44.71,1015.46,31.46,464.99
4625,8/13/2016 3:00,19.96,56.03,1020.59,64.95,454.67
4626,8/13/2016 4:00,12.3,40.69,1015.74,82.58,474.46
4627,8/13/2016 5:00,21.99,51.19,1009.19,82.58,446.93
4628,8/13/2016 6:00,25.35,71.98,1006.83,88.44,435.72
4629,8/13/2016 7:00,6.22,38.68,1017.87,69.41,483.55
4630,8/13/2016 8:00,15.69,37.87,1021.18,84.38,465.41
4631,8/13/2016 9:00,21.44,60.32,1015.2,81.1,448.84
4632,8/13/2016 10:00,24.27,63.9,1013.5,61.09,450.26
4633,8/13/2016 11:00,21.55,60.27,1017.42,92.59,443.93
4634,8/13/2016 12:00,23.74,49.5,1013.2,49.51,463.4
4635,8/13/2016 13:00,11.94,44.2,1017.97,82.93,474.02
4636,8/13/2016 14:00,23.45,70.04,1010.99,79.2,436.46
4637,8/13/2016 15:00,17.36,44.63,1020.49,54.21,456.98
