identifier,DateTime,AmbientTemperature,ExhaustVacuum,AmbientPressure,RelativeHumidity
4771,8/19/2016 5:00,22.28,60.27,1018.98,84.12
4772,8/19/2016 6:00,26.99,62.26,1011.13,71.27
4773,8/19/2016 7:00,25.79,67.17,1007.89,81.38
4774,8/19/2016 8:00,29.49,69.71,1009.34,56.35
4775,8/19/2016 9:00,25.85,67.69,1007.7,70.14
4776,8/19/2016 10:00,25.82,69.68,1012.69,89.94
4777,8/19/2016 11:00,24.67,68.14,1004.96,58.15
4778,8/19/2016 12:00,30.09,64.96,1001.29,56.04
4779,8/19/2016 13:00,11.27,40.62,1017.03,61.94
4780,8/19/2016 14:00,20.28,68.63,1012.42,70.31
4781,8/19/2016 15:00,19.36,39.54,1008.97,58.92
4782,8/19/2016 16:00,15.37,41.96,1011.58,96.76
4783,8/19/2016 17:00,13.79,45.08,1023.3,83.59
4784,8/19/2016 18:00,24.35,73.17,1012.2,85.88
4785,8/19/2016 19:00,20.51,63.09,1016.39,92.99
4786,8/19/2016 20:00,21.93,61.45,1008.92,98.54
4787,8/19/2016 21:00,28.24,71.58,1010.1,67.92
4788,8/19/2016 22:00,25.19,64.44,1014.75,64.38
4789,8/19/2016 23:00,31.71,73.5,1010.63,40.17
4790,8/20/2016 0:00,24.88,63.31,1014.23,55.76
4791,8/20/2016 1:00,30.65,71.98,1004.92,63.39
4792,8/20/2016 2:00,29.01,68.08,1010.74,52.51
4793,8/20/2016 3:00,10.06,42.02,999.37,98.65
4794,8/20/2016 4:00,14.66,41.92,1030.81,68.88
4795,8/20/2016 5:00,26.12,68.51,1013.06,68.96
4796,8/20/2016 6:00,23.92,61.87,1009.63,54.16
4797,8/20/2016 7:00,21.88,59.39,1015.58,87.19
4798,8/20/2016 8:00,16,42.86,1013.88,81.74
4799,8/20/2016 9:00,24.74,59.21,1012.18,74.2
4800,8/20/2016 10:00,6.93,40.67,1020.17,71.16
4801,8/20/2016 11:00,12.26,39.96,1011.79,79.06
4802,8/20/2016 12:00,14.44,40.8,1025.05,56.59
4803,8/20/2016 13:00,11.85,42.07,1017.92,93.45
4804,8/20/2016 14:00,21.35,57.76,1017.36,73.1
4805,8/20/2016 15:00,27.31,65.12,1016.05,45.98
4806,8/20/2016 16:00,23.59,43.77,1010.85,55.98
4807,8/20/2016 17:00,11.94,40.66,1016.61,96.11
4808,8/20/2016 18:00,24.97,50.23,1015.6,56.79
4809,8/20/2016 19:00,24.78,57.19,1008.08,65.4
4810,8/20/2016 20:00,8.18,43.69,1017.16,88.16
4811,8/20/2016 21:00,13.75,40.66,1016.41,93.31
4812,8/20/2016 22:00,15.52,43.7,1015.8,76.27
4813,8/20/2016 23:00,14.98,43.99,1022.66,83.34
4814,8/21/2016 0:00,13.42,40.78,1025.03,77.51
4815,8/21/2016 1:00,24.05,72.24,1011.32,88.94
4816,8/21/2016 2:00,29.75,74.87,1009.1,56.5
4817,8/21/2016 3:00,17.89,42.42,1008.92,65.08
4818,8/21/2016 4:00,27.84,72.39,1001.18,83.46
4819,8/21/2016 5:00,18.24,58.46,1017.38,86.92
4820,8/21/2016 6:00,12,41.17,1019.48,58.71
4821,8/21/2016 7:00,12.23,43.69,1016.46,84.4
4822,8/21/2016 8:00,22.67,64.15,1021.02,70.49
4823,8/21/2016 9:00,16.73,37.2,1012.94,74.04
4824,8/21/2016 10:00,21.65,56.89,1013.13,66.07
4825,8/21/2016 11:00,21.18,45.01,1012.57,48.05
4826,8/21/2016 12:00,21.06,67.07,1004.9,84.09
4827,8/21/2016 13:00,13.88,48.79,1017.28,79.4
4828,8/21/2016 14:00,19.08,46.93,1010.6,75.21
4829,8/21/2016 15:00,17.48,40.89,1011.39,62.45
4830,8/21/2016 16:00,16.23,43.69,1016.4,68.9
4831,8/21/2016 17:00,24.99,60.37,1005.66,74.87
4832,8/21/2016 18:00,12.53,44.03,1007.21,84.2
4833,8/21/2016 19:00,18.3,37.2,1012.23,68.09
4834,8/21/2016 20:00,7.51,41.66,1015.9,78.31
4835,8/21/2016 21:00,28.66,77.95,1009.56,69.07
4836,8/21/2016 22:00,25.6,63.9,1013.16,53.19
4837,8/21/2016 23:00,12.75,39.85,1012.51,62.37
4838,8/22/2016 0:00,17.19,58.86,1016.74,85.97
4839,8/22/2016 1:00,30.51,60.75,1009.86,51
4840,8/22/2016 2:00,8.23,40.77,1011.92,90.59
4841,8/22/2016 3:00,10.17,40.1,1014.05,91.9
4842,8/22/2016 4:00,27.04,73.67,1006.82,77.45
4843,8/22/2016 5:00,10.74,40.92,1021.74,94.97
4844,8/22/2016 6:00,21.96,58.79,1010.51,87.32
4845,8/22/2016 7:00,23.14,62.26,1011.87,66.44
4846,8/22/2016 8:00,27.41,69.98,1008.51,65.49
4847,8/22/2016 9:00,25.61,67.69,1009.22,68.76
4848,8/22/2016 10:00,18.55,61.87,1008.45,65.3
4849,8/22/2016 11:00,30.55,66.25,1009.15,63.52
4850,8/22/2016 12:00,24.4,41.1,1002.14,38.75
4851,8/22/2016 13:00,25.17,68.08,1012.83,60.87
4852,8/22/2016 14:00,22.1,65.06,1014.56,71.5
4853,8/22/2016 15:00,11.48,42.02,1000.29,94.76
4854,8/22/2016 16:00,24.04,59.43,1007.6,76.98
4855,8/22/2016 17:00,12.74,41.38,1021.92,56.67
4856,8/22/2016 18:00,20.65,57.5,1016.04,87.45
4857,8/22/2016 19:00,9.6,41.03,1021.01,69.03
4858,8/22/2016 20:00,28.61,69.84,1004.24,67.74
4859,8/22/2016 21:00,16.58,37.64,1015.23,81.59
4860,8/22/2016 22:00,16.81,38.52,1018.26,75.21
4861,8/22/2016 23:00,5.46,40.81,1025.73,93.52
4862,8/23/2016 0:00,23.19,49.82,1014.59,70.52
4863,8/23/2016 1:00,11.86,40.27,1008.06,72.91
4864,8/23/2016 2:00,20.36,66.05,1015.86,87.19
4865,8/23/2016 3:00,25.14,63.47,1012.58,70.27
4866,8/23/2016 4:00,28.42,75.23,1010.25,56.8
4867,8/23/2016 5:00,10.96,45.01,1017.97,95.82
4868,8/23/2016 6:00,18.48,52.05,1012.41,68.2
4869,8/23/2016 7:00,16.48,41.35,1005.61,89.07
4870,8/23/2016 8:00,14.04,40.2,1013.29,89.54
4871,8/23/2016 9:00,22.24,41.1,1001.96,42.6
4872,8/23/2016 10:00,11.77,40.71,1024.55,72.49
4873,8/23/2016 11:00,32.41,58.9,1003.26,45.33
4874,8/23/2016 12:00,17.8,62.26,1011.81,89.81
4875,8/23/2016 13:00,19.08,59.15,1013.1,81.82
4876,8/23/2016 14:00,11.72,40.35,1012.08,83.98
4877,8/23/2016 15:00,27.92,68.12,1011.54,49.8
4878,8/23/2016 16:00,22.73,66.75,1018.13,84.06
4879,8/23/2016 17:00,30.67,72.86,1004.25,52.72
4880,8/23/2016 18:00,26.81,61.47,1009.68,68.34
4881,8/23/2016 19:00,15.39,39.31,1008.78,66.67
4882,8/23/2016 20:00,22.92,61.9,1013.27,78.32
4883,8/23/2016 21:00,29.53,71.43,1011.79,57.41
4884,8/23/2016 22:00,32.84,68.14,1003.59,43.88
4885,8/23/2016 23:00,15.78,41.48,1015.55,52.17
4886,8/24/2016 0:00,6.65,40.69,1020.11,89.84
4887,8/24/2016 1:00,14.64,53.82,1016.33,60.59
4888,8/24/2016 2:00,15.12,41.79,1007.16,82.35
4889,8/24/2016 3:00,28.36,69.88,1007.75,84.17
4890,8/24/2016 4:00,24.27,74.93,1012.73,73.81
4891,8/24/2016 5:00,27.77,51.43,1006.58,69.01
4892,8/24/2016 6:00,11.17,39.72,1002.4,81.4
4893,8/24/2016 7:00,23.71,67.17,1007.27,90.2
4894,8/24/2016 8:00,28.12,73.42,1011.49,80.16
4895,8/24/2016 9:00,19.17,52.9,1016.56,65.23
4896,8/24/2016 10:00,19.67,44.89,1009.43,73.88
4897,8/24/2016 11:00,18.5,46.93,1015,66.81
4898,8/24/2016 12:00,16.36,39.99,1008.91,72.48
4899,8/24/2016 13:00,22.43,63.76,1009.84,75.27
4900,8/24/2016 14:00,30.8,73.56,1007.39,75.78
4901,8/24/2016 15:00,22.07,60.08,1017.68,71.23
4902,8/24/2016 16:00,15.51,41.76,1022.81,69.55
4903,8/24/2016 17:00,29.78,69.71,1008.96,67.46
4904,8/24/2016 18:00,9.61,39.04,1023.45,75.66
4905,8/24/2016 19:00,31.99,53.53,1004.98,53.53
4906,8/24/2016 20:00,29.72,74.78,1009.32,55.25
4907,8/24/2016 21:00,15.47,43.13,1015.11,50.5
4908,8/24/2016 22:00,4.62,38.44,1016.09,73.14
4909,8/24/2016 23:00,15.61,41.2,1016.12,75.28
4910,8/25/2016 0:00,7.35,41.66,1015.55,79.67
4911,8/25/2016 1:00,23.77,61.87,1009.8,54.83
4912,8/25/2016 2:00,10.88,44.63,1020.52,86.81
4913,8/25/2016 3:00,12.99,43.8,1023.16,64.65
4914,8/25/2016 4:00,22.99,46.93,1014.15,49.42
4915,8/25/2016 5:00,24.38,58.2,1016.93,51.61
4916,8/25/2016 6:00,25.14,69.13,1011.15,85.67
4917,8/25/2016 7:00,13.21,40.03,1018.12,82.98
4918,8/25/2016 8:00,13.56,39.18,1023.4,63.82
4919,8/25/2016 9:00,10.6,41.46,1021.23,89.02
4920,8/25/2016 10:00,12.78,41.04,1025.16,85.14
4921,8/25/2016 11:00,27.44,66.56,1005.51,69.28
4922,8/25/2016 12:00,23.09,51.19,1009.4,81.61
4923,8/25/2016 13:00,20.87,57.19,1006.5,77
4924,8/25/2016 14:00,14.58,42.07,1017.9,86.14
4925,8/25/2016 15:00,22.12,69.71,1009.7,90.22
4926,8/25/2016 16:00,16.73,65.94,1013.79,90.19
4927,8/25/2016 17:00,14.92,41.16,1004.83,83.7
4928,8/25/2016 18:00,21.38,65.12,1015.73,68.02
4929,8/25/2016 19:00,10.55,41.92,1030,91.23
4930,8/25/2016 20:00,3.31,39.42,1024.05,84.31
4931,8/25/2016 21:00,16.23,43.52,1020.13,76.3
4932,8/25/2016 22:00,27.86,65.18,1012.87,55.53
4933,8/25/2016 23:00,13.63,43.22,1012.71,72.85
4934,8/26/2016 0:00,6.91,37.49,1011.05,82.07
4935,8/26/2016 1:00,8.62,39.54,1011.64,82.86
4936,8/26/2016 2:00,8.51,42.32,1015.08,84.89
4937,8/26/2016 3:00,31.3,70.79,1004.3,54.37
4938,8/26/2016 4:00,16,43.02,1012.37,39.2
4939,8/26/2016 5:00,11.44,44.2,1018.14,84.9
4940,8/26/2016 6:00,5.15,45.87,1008.02,98.36
4941,8/26/2016 7:00,24.88,63.91,1009.41,77.75
4942,8/26/2016 8:00,27.52,74.67,1015.77,72.01
4943,8/26/2016 9:00,32.89,66.44,1009.94,60.55
4944,8/26/2016 10:00,9.98,39.66,1017.32,77.78
4945,8/26/2016 11:00,25.42,74.22,1009.04,88.55
4946,8/26/2016 12:00,26.04,52.84,1005.68,65.18
4947,8/26/2016 13:00,16,48.78,1013.9,88.64
4948,8/26/2016 14:00,14.4,40.2,1013.04,90.5
4949,8/26/2016 15:00,21.71,60.77,1017.95,85.07
4950,8/26/2016 16:00,27.72,69.88,1007.58,72.25
4951,8/26/2016 17:00,9.34,38.08,1019.56,67.74
4952,8/26/2016 18:00,31.12,68.14,1003.67,67.36
4953,8/26/2016 19:00,12.14,44.85,1014.36,60.04
4954,8/26/2016 20:00,12.24,40.96,1023.22,78.74
4955,8/26/2016 21:00,25.67,69.88,1007.84,83.32
4956,8/26/2016 22:00,28.6,61.86,1011.86,62.13
4957,8/26/2016 23:00,33.63,70.4,1004.02,53.6
4958,8/27/2016 0:00,20.23,57.76,1016.84,81.26
4959,8/27/2016 1:00,13.3,50.59,1019.38,92.96
4960,8/27/2016 2:00,20.77,45.87,1008.07,76.22
4961,8/27/2016 3:00,20,56.53,1020.43,75.94
4962,8/27/2016 4:00,7.34,40.72,1023.01,80.08
4963,8/27/2016 5:00,21.71,65.27,1013.24,63.58
4964,8/27/2016 6:00,25.16,58.82,1009.63,72.62
4965,8/27/2016 7:00,17.35,39.39,1013.18,67.67
4966,8/27/2016 8:00,21.6,66.86,1013.02,54.19
4967,8/27/2016 9:00,9.89,40.64,1020.59,98.35
4968,8/27/2016 10:00,13.32,44.9,1007.72,78.64
4969,8/27/2016 11:00,24.8,50.23,1016.62,63.13
4970,8/27/2016 12:00,26.38,44.89,1009.14,51.79
4971,8/27/2016 13:00,19.93,57.25,1010.6,89.34
4972,8/27/2016 14:00,9.33,36.3,1027.88,79.23
4973,8/27/2016 15:00,13.85,45.08,1024.86,83.85
4974,8/27/2016 16:00,24.51,62.08,1022.58,57.44
4975,8/27/2016 17:00,27.78,68.67,1005.59,59.17
4976,8/27/2016 18:00,23.85,52.3,1005.9,70.95
4977,8/27/2016 19:00,13.75,40.89,1011.21,82.8
4978,8/27/2016 20:00,34.2,68.14,1002.7,56.09
4979,8/27/2016 21:00,19.04,68.28,1004.52,86.16
4980,8/27/2016 22:00,24.85,67.9,1005.9,64.55
4981,8/27/2016 23:00,22.51,66.49,1014.59,63.03
4982,8/28/2016 0:00,26.88,60.96,1012.1,57.9
4983,8/28/2016 1:00,15.48,47.83,1004.88,81.68
4984,8/28/2016 2:00,23.56,73.67,1007.13,87.1
4985,8/28/2016 3:00,19.43,52.9,1018.35,61.12
4986,8/28/2016 4:00,29.97,67.9,1006.09,61.6
4987,8/28/2016 5:00,18.97,50.59,1016.01,74.9
4988,8/28/2016 6:00,21.37,81.56,1006.57,81.56
4989,8/28/2016 7:00,20.09,61.27,1020.05,70.71
4990,8/28/2016 8:00,22.41,66.56,1003.3,88.71
4991,8/28/2016 9:00,24.51,68.63,1014.15,45.1
4992,8/28/2016 10:00,26.01,74.33,1015.69,81.22
4993,8/28/2016 11:00,28.32,68.12,1011.62,46.75
4994,8/28/2016 12:00,13.68,45.08,1024.91,85.26
4995,8/28/2016 13:00,8.83,41.14,1025.37,94.36
4996,8/28/2016 14:00,24.75,58.79,1009.87,71.97
4997,8/28/2016 15:00,30.64,74.87,1009.44,59.01
4998,8/28/2016 16:00,26.68,49.02,1008.4,68.01
4999,8/28/2016 17:00,23.38,48.6,1004.45,69.19
5000,8/28/2016 18:00,23.48,70.79,1006.7,88.57
5001,8/28/2016 19:00,14.03,49.15,1020.5,83.65
5002,8/28/2016 20:00,24.26,47.93,1003.87,70.44
5003,8/28/2016 21:00,13.08,42.32,1016.63,83.72
5004,8/28/2016 22:00,23.78,69.71,1008.79,83.17
5005,8/28/2016 23:00,27.71,75.23,1010.21,59.75
5006,8/29/2016 0:00,21.97,65.61,1016.09,73.29
5007,8/29/2016 1:00,15.54,41.23,995.45,83.73
5008,8/29/2016 2:00,31.03,74.33,1011.55,63.45
5009,8/29/2016 3:00,31.12,69.13,1009.61,56.54
5010,8/29/2016 4:00,7.11,41.74,1022.35,90.68
5011,8/29/2016 5:00,13.07,42.18,1014.98,87.77
5012,8/29/2016 6:00,22.86,62.52,1016.23,70.67
5013,8/29/2016 7:00,6.14,40.62,1015.71,86.51
5014,8/29/2016 8:00,14.3,53.82,1016.64,63.9
5015,8/29/2016 9:00,17.93,44.63,1003.54,87.41
5016,8/29/2016 10:00,25.9,71.73,1010.18,74.83
5017,8/29/2016 11:00,23.72,58.62,1016.32,71.17
5018,8/29/2016 12:00,13.83,38.73,999.62,91.95
5019,8/29/2016 13:00,21.71,76.86,1006.71,76.86
5020,8/29/2016 14:00,28.76,66.56,1006.07,62.41
5021,8/29/2016 15:00,15.28,43.71,1024.32,81.24
5022,8/29/2016 16:00,13.95,38.73,1003.87,83.94
5023,8/29/2016 17:00,22.19,58.49,1010.91,77.03
5024,8/29/2016 18:00,22.75,58.86,1016,67.34
5025,8/29/2016 19:00,28.52,64.96,1005.9,70.79
5026,8/29/2016 20:00,23.9,61.47,1009.01,81.05
5027,8/29/2016 21:00,31.88,70.36,1006.2,57.51
5028,8/29/2016 22:00,10.4,42.44,1014.24,93.48
5029,8/29/2016 23:00,21.31,49.39,1020.18,71.35
5030,8/30/2016 0:00,29.72,71.97,1008.6,79.25
5031,8/30/2016 1:00,20.92,49.15,1021.15,49.76
5032,8/30/2016 2:00,13.48,40.35,1011.71,69.44
5033,8/30/2016 3:00,21.36,58.95,1018.35,78.87
5034,8/30/2016 4:00,6.75,39.9,1008.3,87.42
5035,8/30/2016 5:00,18.11,58.95,1016.61,89.17
5036,8/30/2016 6:00,26.2,71.73,1010.14,76.14
5037,8/30/2016 7:00,22.89,80.25,1006.38,80.25
5038,8/30/2016 8:00,26.12,63.94,1017.97,44.81
5039,8/30/2016 9:00,9.84,40.22,1009.5,85.38
5040,8/30/2016 10:00,14.13,48.92,1011.72,78.06
5041,8/30/2016 11:00,9.05,36.3,1027.44,74.85
5042,8/30/2016 12:00,22.21,60.77,1018.21,84.96
5043,8/30/2016 13:00,18.73,40.12,1013.19,74.12
5044,8/30/2016 14:00,10.53,40.64,1020.62,98.43
5045,8/30/2016 15:00,21.47,58.79,1017,76.97
5046,8/30/2016 16:00,6.03,41.17,1019.81,84.2
5047,8/30/2016 17:00,23.55,65.12,1016.23,66.65
5048,8/30/2016 18:00,9.26,40.78,1023.61,88.48
5049,8/30/2016 19:00,14.18,42.99,1007.19,73.21
5050,8/30/2016 20:00,6.67,39.37,1020.31,73.56
5051,8/30/2016 21:00,24.1,71.97,1009.92,91.27
5052,8/30/2016 22:00,25.35,72.99,1007.65,84.09
5053,8/30/2016 23:00,23.21,58.49,1010.97,74.34
5054,8/31/2016 0:00,11.44,43.13,1014.88,63.88
5055,8/31/2016 1:00,12.75,40.64,1020.44,83.17
5056,8/31/2016 2:00,30.01,68.27,1006.88,51.67
5057,8/31/2016 3:00,27.18,61.41,1012.17,46.11
5058,8/31/2016 4:00,8.3,43.13,1020.02,83.11
5059,8/31/2016 5:00,26.2,71.73,1009.99,74.99
5060,8/31/2016 6:00,22.4,68.31,1009.52,83.5
5061,8/31/2016 7:00,14.66,43.13,1014.97,46.31
5062,8/31/2016 8:00,24.96,70.47,1007.73,76.48
5063,8/31/2016 9:00,26.5,66.05,1017.03,61.34
5064,8/31/2016 10:00,24.39,58.41,1013.65,80.93
5065,8/31/2016 11:00,3.91,35.47,1016.92,86.03
5066,8/31/2016 12:00,14.8,44.92,1024.06,91.67
5067,8/31/2016 13:00,10.22,39.64,1010.72,63.05
5068,8/31/2016 14:00,13.48,41.92,1030.2,65.96
5069,8/31/2016 15:00,17.83,43.72,1008.64,78.72
5070,8/31/2016 16:00,31.63,65.74,1010.83,50.59
5071,8/31/2016 17:00,23.16,69.94,1004.92,68.68
5072,8/31/2016 18:00,21.7,64.69,1007.93,78.37
5073,8/31/2016 19:00,13.92,41.16,1000.98,83.89
5074,8/31/2016 20:00,12.22,41.2,1016.81,81.22
5075,8/31/2016 21:00,21.62,58.59,1012.93,67.05
5076,8/31/2016 22:00,9.3,38.18,1017.19,71.51
5077,8/31/2016 23:00,32.55,70.94,1006.75,43.15
5078,9/1/2016 0:00,13.32,38.73,1005.37,88.48
5079,9/1/2016 1:00,19.83,59.44,1012.98,91.24
5080,9/1/2016 2:00,22.16,64.63,1020.81,68.47
5081,9/1/2016 3:00,15.81,58.59,1014.41,90.03
5082,9/1/2016 4:00,24.46,68.61,1011.02,76.66
5083,9/1/2016 5:00,29.1,73.4,1011.35,57.31
5084,9/1/2016 6:00,24.37,70.02,1010.97,71.97
5085,9/1/2016 7:00,7.48,38.5,1014.01,77.35
5086,9/1/2016 8:00,8.58,40.72,1022.04,87.55
5087,9/1/2016 9:00,19.69,56.65,1020.82,71.54
5088,9/1/2016 10:00,18.14,43.56,1012.83,47.1
5089,9/1/2016 11:00,18.21,39.54,1009.81,70.92
5090,9/1/2016 12:00,27.07,77.95,1012.34,76.64
5091,9/1/2016 13:00,15.62,38.28,1014.5,77.01
5092,9/1/2016 14:00,25.61,47.43,1008.62,54.51
5093,9/1/2016 15:00,15.41,42.44,1012.6,86.74
5094,9/1/2016 16:00,20,63.31,1017.06,63.1
5095,9/1/2016 17:00,25.87,57.32,1012.06,44.13
5096,9/1/2016 18:00,14.43,38.91,1013.28,70.26
5097,9/1/2016 19:00,9.14,38.91,1018.62,89.88
5098,9/1/2016 20:00,25.24,68.28,1000.26,78.17
5099,9/1/2016 21:00,27.06,43.77,1011.02,42.61
5100,9/1/2016 22:00,18.06,52.08,1003.73,100.09
5101,9/1/2016 23:00,23.15,58.79,1011.11,82.49
5102,9/2/2016 0:00,25.38,74.67,1016.61,81.34
5103,9/2/2016 1:00,30.65,65.18,1012.51,42.32
5104,9/2/2016 2:00,8.49,43.69,1016.93,85.63
5105,9/2/2016 3:00,29.86,69.34,1009.61,61.27
5106,9/2/2016 4:00,29.12,66.56,1006.9,49.79
5107,9/2/2016 5:00,10.35,38.38,1020.77,74.55
5108,9/2/2016 6:00,30.3,73.9,1006.72,55.13
5109,9/2/2016 7:00,21.31,46.97,1014.08,62.57
5110,9/2/2016 8:00,15.17,54.3,1017.38,72.11
5111,9/2/2016 9:00,11.87,40.55,1019.06,94.11
5112,9/2/2016 10:00,24.1,68.61,1010.97,74.87
5113,9/2/2016 11:00,23.92,73.17,1011.81,92.33
5114,9/2/2016 12:00,13,48.79,1017.14,85.23
5115,9/2/2016 13:00,24.14,41.1,1002.1,38.49
5116,9/2/2016 14:00,30.19,66.54,1004.39,61.43
5117,9/2/2016 15:00,22.08,69.94,1008.41,72.86
5118,9/2/2016 16:00,26.86,72.58,1009.22,88.39
5119,9/2/2016 17:00,13.55,40.1,1014.57,81.48
5120,9/2/2016 18:00,13.18,43.8,1023.18,61.21
5121,9/2/2016 19:00,7.2,40.35,1011.83,95.59
5122,9/2/2016 20:00,11.37,41.5,1013.57,88.82
5123,9/2/2016 21:00,13.93,39.64,1011.8,82.64
5124,9/2/2016 22:00,10.32,40.35,1011.64,84.05
5125,9/2/2016 23:00,16.32,50.88,1013.37,97.19
5126,9/3/2016 0:00,4.16,35.47,1017.72,88.49
5127,9/3/2016 1:00,28.26,72.43,1006.68,72.3
5128,9/3/2016 2:00,29,69.68,1012.78,66.09
5129,9/3/2016 3:00,31.63,68.3,1014.8,42.02
5130,9/3/2016 4:00,28.19,68.08,1013.41,43.93
5131,9/3/2016 5:00,13.93,40.2,1013.41,89.86
5132,9/3/2016 6:00,30.92,80.18,1010.11,72.47
5133,9/3/2016 7:00,19.89,69.48,1011.06,86.73
5134,9/3/2016 8:00,25.86,76.2,1005.73,69.35
5135,9/3/2016 9:00,10.81,44.63,1020.61,88.29
5136,9/3/2016 10:00,18.26,69.94,1004.1,97.39
5137,9/3/2016 11:00,18.61,63.09,1019.37,83.08
5138,9/3/2016 12:00,25.34,65.61,1014.61,57.51
5139,9/3/2016 13:00,21.28,70.72,1010.29,86.22
5140,9/3/2016 14:00,12.88,43.8,1023.19,59.18
5141,9/3/2016 15:00,33.68,68.14,1002.75,56.05
5142,9/3/2016 16:00,8.66,44.68,1022.99,95.45
5143,9/3/2016 17:00,8.26,40.96,1025.23,89.22
5144,9/3/2016 18:00,9.03,40.71,1025.98,81.94
5145,9/3/2016 19:00,14.85,39.39,1013.93,76.27
5146,9/3/2016 20:00,3.21,38.44,1016.9,86.34
5147,9/3/2016 21:00,15.71,39.3,1019.2,62.28
5148,9/3/2016 22:00,26.52,43.77,1011.49,46.98
5149,9/3/2016 23:00,14.18,40.69,1014.73,74.88
5150,9/4/2016 0:00,13.89,45.08,1024.64,82.29
5151,9/4/2016 1:00,10.12,41.78,1013.43,73.47
5152,9/4/2016 2:00,21.12,63.91,1009.33,96.14
5153,9/4/2016 3:00,26.68,63.73,1009.7,71.55
5154,9/4/2016 4:00,19.65,62.1,1019.46,77.82
5155,9/4/2016 5:00,23.47,69.71,1009.66,88.83
5156,9/4/2016 6:00,16.71,40.55,1004.45,81.64
5157,9/4/2016 7:00,5.21,35.79,1012.44,94.35
5158,9/4/2016 8:00,28.13,68.12,1012.6,44.71
5159,9/4/2016 9:00,12.14,45,1023.9,89.2
5160,9/4/2016 10:00,23.7,69.23,1011.73,73.18
5161,9/4/2016 11:00,29.52,75.33,1002.62,70.64
5162,9/4/2016 12:00,13.49,41.78,1010.66,63.34
5163,9/4/2016 13:00,28.24,65.74,1013.4,64.87
5164,9/4/2016 14:00,16.48,68.28,1004.27,99.89
5165,9/4/2016 15:00,14.01,42.74,1029.16,68.31
5166,9/4/2016 16:00,24.56,66.75,1018.5,77.47
5167,9/4/2016 17:00,28.94,71.64,1006.59,69.24
5168,9/4/2016 18:00,19.71,43.43,1009.58,65.71
5169,9/4/2016 19:00,11.06,41.5,1013.09,89.8
5170,9/4/2016 20:00,22.99,60.77,1017.97,78.47
5171,9/4/2016 21:00,19.87,48.14,1016.94,81.56
5172,9/4/2016 22:00,23.77,59.21,1011.97,80.08
5173,9/4/2016 23:00,20.99,50.12,1008.82,95.97
5174,9/5/2016 0:00,10.32,41.01,1021.04,95.3
5175,9/5/2016 1:00,26.72,56.9,1007.12,58.54
5176,9/5/2016 2:00,14.55,44.84,1023.83,87.6
5177,9/5/2016 3:00,4.89,45.87,1007.58,99.35
5178,9/5/2016 4:00,19.49,46.63,1013.11,88.01
5179,9/5/2016 5:00,24.44,59.21,1017.36,61.45
5180,9/5/2016 6:00,7.99,36.08,1020.08,83.2
5181,9/5/2016 7:00,27.28,51.43,1011.46,51.38
5182,9/5/2016 8:00,26.23,59.07,1008.2,78.93
5183,9/5/2016 9:00,9.46,41.4,1026.78,87.58
5184,9/5/2016 10:00,15.01,39.52,1017.53,72
5185,9/5/2016 11:00,24.86,63.47,1011.5,71.78
5186,9/5/2016 12:00,20.47,58.16,1016.97,68.6
5187,9/5/2016 13:00,27.09,49.3,1003.93,61
5188,9/5/2016 14:00,11.48,36.18,1017.03,61.62
5189,9/5/2016 15:00,7.84,40.07,1016.68,47.63
5190,9/5/2016 16:00,15.97,52.72,1024.72,65.97
5191,9/5/2016 17:00,29.55,67.69,1004.88,48.68
5192,9/5/2016 18:00,11.63,40.55,1022.89,87.12
5193,9/5/2016 19:00,22.96,45.01,1012.21,50.81
5194,9/5/2016 20:00,13.61,40.71,1022.36,72.87
5195,9/5/2016 21:00,22.17,70.47,1011.07,82.57
5196,9/5/2016 22:00,15.45,61.27,1019.87,79.21
5197,9/5/2016 23:00,25.08,61.02,1010.01,73.21
5198,9/6/2016 0:00,24.98,71.98,1006.59,90.61
5199,9/6/2016 1:00,20.57,44.9,1008.39,62.69
5200,9/6/2016 2:00,12.33,38.91,1017.24,79.84
5201,9/6/2016 3:00,8.29,36.08,1020.38,81.53
5202,9/6/2016 4:00,25.47,59.92,1010.08,77.18
5203,9/6/2016 5:00,28.2,66.75,1018.35,60.18
5204,9/6/2016 6:00,29.05,70.32,1011.33,72.5
5205,9/6/2016 7:00,27.03,65.12,1015.94,45.1
5206,9/6/2016 8:00,27.25,73.03,1014.15,68.52
5207,9/6/2016 9:00,30.71,71.85,1008.07,72.05
5208,9/6/2016 10:00,20.94,49.02,1008.91,87.32
5209,9/6/2016 11:00,9.06,43.79,1016.05,81.32
5210,9/6/2016 12:00,26.8,58.84,1001.2,65.03
5211,9/6/2016 13:00,25.77,65.48,1018.07,51.47
5212,9/6/2016 14:00,16.77,50.9,1013.24,84.4
5213,9/6/2016 15:00,11.73,37.92,1008.02,72.68
5214,9/6/2016 16:00,19.72,65.94,1010.53,82.12
5215,9/6/2016 17:00,24.42,66.56,1002.04,84.7
5216,9/6/2016 18:00,18.68,59.14,1016.96,77.09
5217,9/6/2016 19:00,14.22,45.08,1023.26,84.41
5218,9/6/2016 20:00,23.81,57.5,1015.53,70.66
5219,9/6/2016 21:00,7.91,38.56,1016.48,68.94
5220,9/6/2016 22:00,21.32,45.01,1012.23,59.94
5221,9/6/2016 23:00,24.75,52.84,1005.47,69.61
